,title,price,rating,reviews,brand,model,storage_gb,has_5g,has_lte,year,is_unlocked,dual_sim,ram_gb,is_premium,us_version
316,"4G LTE Data SIM Card 50GB - 2 Years for Trail Camera & Security Camera, SIM Card for Wildlife Cameras, 3-in-1 SIM Kit with AT&T/T-Mobile/Verizon Coverage, No Contract & Auto Network Switching","33,332..07",4.4 out of 5 stars,50+ bought in past month,4G,,50.0,0,1,,0,0,,0,0
317,"TONOR Overhead Ring Light Kit, 10"" Ringlight with Heayy Duty Boom Arm and Phone Holder, Adjustable Angle, Suitable for Video Recording, Live Stream, Drawing, Makeup Nail","9,241..32",4.3 out of 5 stars,,TONOR,,,0,0,,0,0,,0,0
318,"Alcatel 1 (16GB) 5.0"" Full View Display, Removable Battery, FM Radio, Dual SIM GSM Unlocked US & Global 4G LTE International Version 5033E (Bluish Black)","14,003..45",3.7 out of 5 stars,300+ bought in past month,Alcatel,,16.0,0,1,,1,1,16.0,0,0
319,"Samsung Galaxy A15 5G AT&T -128GB - 6.5"" 90Hz AMOLED, 50MP Camera/Blue Black (Renewed)",,4.2 out of 5 stars,,SAMSUNG,A15 5G AT,128.0,1,0,,0,0,,0,0
320,"NUU N10 Basic Cell Phone for T-Mobile, Mint, Metro, Qlink, Tello and More 4GB/128GB, Perfect for Teenagers, Dual SIM 4G, Octa-Core 6.6"" 90Hz HD+, Unlocked Phones Android Phone 14, US Warranty (White)","22,407..20",4.0 out of 5 stars,200+ bought in past month,NUU,,4.0,0,0,,1,1,,0,0
321,"NUU N30 Cell Phone Unlocked for T-Mobile, Mint, Metro, Qlink, Tello 6GB/128GB, Teen Phone, Dual SIM 4G, Octa-Core 6.7"" 90Hz HD+, Any Parental APP, Unlocked Android Phones, Purple, 1 Year US Warranty","28,009..70",4.3 out of 5 stars,300+ bought in past month,NUU,,6.0,0,0,,1,1,,0,0
322,"UMIDIGI G9A Unlocked Phones, Android 14 Go Cell Phone, 8GB+64GB/TF 1TB Expend Octa-Core, 4G Dual SIM Card, 3.5mm Headphone Jack 6.75"" HD+Display Phones, AI Face Unlock Android Phone,5000mAh,GPS","22,127..07",,200+ bought in past month,UMIDIGI,,8.0,0,0,,1,1,,0,0
323,"OUKITEL C61 Unlocked Cell Phone 2025- Android 15, 6.88"" Display Smartphone, 16GB+128GB/1TB, 5150mAh Battery Phone, 13MP Camera, 4G Dual Sim Mobile Phones, Fingerprint/Face Unlock/GPS/BT5.0, Glod","30,810..95",4.0 out of 5 stars,List Price:,OUKITEL,,16.0,0,0,2025.0,1,1,,0,0
324,"TCL 60 XE NXTPAPER 5G Cell Phone, AT&T, T-Mobile & Verizon Unlocked Android Smartphone, 8GB+128GB, 6.8"" 120Hz Paper-Like Display, AI Features, 5010mAh Battery, Advanced Camera System, Space Blue","56,022..20",4.2 out of 5 stars,List Price:,TCL,,8.0,1,0,,1,0,,0,0
325,"Motorola Moto E15 XT2523-8 Dual-SIM 64GB + 2GB RAM (GSM Only | No CDMA) Factory Unlocked (for Tmobile, Mint, Metro, Tello, Ultra) 4G/LTE Smartphone - (Blue)",,4.1 out of 5 stars,100+ bought in past month,MOTOROLA,E15 XT2523,64.0,0,1,,1,0,,1,0
326,"Nothing Phone (3) Cell Phone, 2025 New 5G Unlocked Phones 512GB, Android 15, Snapdragon 8s Gen4, AI Mobile Phones with Four 50MP Cameras & AMOLED Display, 5150mAh, Glyph Interface, Smartphone Black","234,223..72",4.4 out of 5 stars,List:,Nothing,,512.0,1,0,2025.0,1,0,,0,0
327,"14PROMA X Unlocked Smartphone, 16+512GB, Android 14 Unlocked Cell Phones, 6.82"" HD Screen Battery 6800mAH with 128GB Memory Card/Face ID/Fingerprint Lock/Dual SIM 5G Phone (Deep Blue)","44,537..07",5.0 out of 5 stars,New on Amazon in past month,14PROMA,,512.0,1,0,,1,1,,0,0
328,"Motorola Moto G15 4G LTE (XT2521-2) 4+256GB Dual Sim | GSM Unlocked | International Model | for T-Mobile, Metro PCS, Mint & Tello - (Gray)",,4.3 out of 5 stars,300+ bought in past month,MOTOROLA,G15 4G LTE ,256.0,0,1,,1,1,,0,0
329,"DOOGEE Note 58 Cell Phone Unlocked,Android 16 Smartphone with 32GB+128GB(TF 2TB), 6.75"" HD+ 90Hz Waterdrop Screen,6250mAh Battery,4G Dual SIM Unlock Mobile Phone, Widevine L1/NFC/OTG/Face Unlock","33,612..20",4.4 out of 5 stars,50+ bought in past month,DOOGEE,,32.0,0,0,,1,1,,0,0
330,Motorola Moto G Stylus | 2022 | 2-Day Battery | Unlocked | Made for US 4/128GB | 50MP Camera | Twilight Blue,"44,525..87",4.3 out of 5 stars,50+ bought in past month,MOTOROLA,G S,128.0,0,0,2022.0,1,0,,0,0
331,"14 ProMA X Unlocked Cell Phone,Smartphone Long Battery Life 6.82"" HD Screen Unlocked Phones, 16+512GB Android 13.0 with 128G Memory Card, Dual SIM/Fingerprint Lock/Face ID/GPS (Blue)","44,537..07",2.7 out of 5 stars,100+ bought in past month,14,,512.0,0,0,,1,1,,1,0
332,Nokia G11 Plus | Android 14 | Dual SIM | 3-Day Battery | 50MP Camera | 3/64GB | 6.52-Inch Screen | Dual Band WiFi | Unlocked GSM Smartphone | Not Compatible with Verizon or AT&T | Charcoal,"26,667..90",3.5 out of 5 stars,100+ bought in past month,NOKIA,,64.0,0,0,,1,1,,1,0
333,"OUKITEL G1 Rugged Smartphone Unlocked - 24+256GB/1TB Android 15 Rugged Cellphones, 6.52” HD Display IP68/IP69K 10600mAh Battery 48MP Rear Camera Waterproof Phone, Fingerprint/Dual Sim/NFC 2025","42,015..95",3.8 out of 5 stars,100+ bought in past month,OUKITEL,,256.0,0,0,2025.0,1,1,,0,0
334,Nokia 3210 | Dual SIM | GSM | Unlocked | International Version | Grunge Black,"19,479..89",3.7 out of 5 stars,100+ bought in past month,NOKIA,,,0,0,,1,1,,0,0
335,TCL 50 LE - (Verizon) Smartphone - Dark Gray - 64gb (Renewed),,3.7 out of 5 stars,50+ bought in past month,TCL,,,0,0,,0,0,,0,0
336,128GB Micro Memory Card Class 10 Memory Card with Adapter Fast Speed TF Card for Tablet/Mobile Phone/Car Audio/Game Console(2 Pcs 128GB),"6,905..08",4.3 out of 5 stars,1K+ bought in past month,128GB,,128.0,0,0,,0,0,128.0,0,0
337,"HTU 【Military-Grade】 Car Phone Holder,【Strongest & Longest Steel-Hook】 Car Vent Mount, Handsfree 360° Adjustable Automobile Cradle Air Clip Stand for iPhone 17 16 15 14 Pro Max Samsung, Black","7,000..32",4.4 out of 5 stars,400+ bought in past month,HTU,,,0,0,,0,0,,1,0
338,"Ring Light with Stand and Phone Holder, 14"" Professional Full-Screen Large Ring Light with 63'' Stand, Selfie Ringlight for Video Recording, Live Streaming, Makeup, Barber, YouTube, TikTok","12,882..95",4.2 out of 5 stars,List:,Ring,,,0,0,,0,0,,1,0
339,"Cell Phone Booster for All U.S. Carriers, Boosts 5G 4G LTE 3G, Cell Phone Signal Booster for Home and Office, 72dB High Gain Antennas, Verizon, AT&T, T-Mobile, App Support FCC Approved","39,214..70",4.4 out of 5 stars,400+ bought in past month,Cell,,,1,1,,0,0,,0,0
340,"Apple iPhone 14, 128GB, (PRODUCT) Red for Boost Mobile (Renewed)",,4.0 out of 5 stars,,APPLE,,128.0,0,0,,0,0,,0,0
341,"XIAOMI Redmi A5 4G LTE (for Tmobile Tello & Global) (64GB + 3GB) 32MP Ai Dual Camera 6.88"" Model 25028RN03L Dual Sim (Ocean Blue)","22,967..45",4.4 out of 5 stars,50+ bought in past month,XIAOMI,,64.0,0,1,,0,1,3.0,0,0
342,Nokia G10 | Android 13 | Unlocked GSM Smartphone | 3-Day Battery | 3GB RAM | 64GB Storage | 6.52-Inch Screen | 13MP Triple Camera | Dusk | Not Compatible with Verizon or AT&T,,3.6 out of 5 stars,300+ bought in past month,NOKIA,,3.0,0,0,,1,0,,0,0
343,BLU | Bold K10 | 2024 | All-Day Battery | Unlocked | 6.6” HD+ Infinity Display | 128/4GB | Triple 50MP Camera | US Version | US Warranty | Blue,"28,009..70",4.1 out of 5 stars,50+ bought in past month,BLU,,4.0,0,0,2024.0,1,0,,0,1
344,Nokia 110 4G | Dual SIM | GSM Unlocked Mobile Phone | Volte | Blue | International Version | Not AT&T/Cricket/Verizon Compatible,,3.6 out of 5 stars,,NOKIA,,,0,1,,1,1,,0,0
345,BLU F5| 5G | 2024 | All-Day Battery | Unlocked | 6.6” HD+ Display | 128GB | Dual 50MP | US Version | Green,"28,009..70",3.8 out of 5 stars,50+ bought in past month,BLU,,128.0,1,0,2024.0,1,0,,0,1
346,BLU G84 | 2024 | 3-Day Battery | Unlocked | 6.8” FHD+ Infinity Dot Display | 256GB | Triple 50MP Camera | NFC | US Version | US Warranty | Blue,"36,413..45",3.4 out of 5 stars,100+ bought in past month,BLU,,256.0,0,0,2024.0,1,0,,0,1
347,Nokia C32 | Android 13 | 3-Day Battery | 50MP Dual Camera | 4/128GB | 6.5-Inch Screen | Unlocked GSM Smartphone | Not Compatible with Verizon or AT&T | Charcoal,"36,136..12",3.9 out of 5 stars,More Buying Choices,NOKIA,,128.0,0,0,,1,0,,0,0
348,Motorola razr+ | 2023 | Unlocked | Made for US 8/256 | 32 MPCamera |Magenta,"280,122..20",4.0 out of 5 stars,Only 1 left in stock - order soon.,MOTOROLA,,,0,0,2023.0,1,0,,0,0
349,"DOOGEE Blade 10 Pro Energy 4.5G Rugged Smartphone Unlocked,10.7mm Ultra-Thin,32GB+256GB/2TB Octa Core,6.56”HD+90Hz Android 15 Rugged Phone,6150mAh/18W,50MP AI+8MP Camera,NFC/Face ID/3 Card Slot,Black","50,419..70",4.3 out of 5 stars,List:,DOOGEE,,32.0,1,0,,1,0,,1,0
350,"Simple Mobile, Samsung Galaxy A16 5G, 128GB, Prepaid Smartphone, Black, 50 MP Camera, Locked","36,413..45",4.2 out of 5 stars,,Simple,A16 5G,128.0,1,0,,0,0,,0,0
351,"OUKITEL WP210 512GB Rugged Smartphone 5G Unlocked-36GB+512GB,8800mAh Massive Battery, 6.7"" AMOLED 120Hz Display,108MP Camera, IP68/69K, Android 15, 45W Fast Charge, Dual SIM,Fingerprint, WiFi 6,Red","106,444..70",4.5 out of 5 stars,New on Amazon in past month,OUKITEL,,512.0,1,0,,1,1,,0,0
352,Nokia C32 | Android 13 | 3-Day Battery | Dual SIM | 50MP Dual Camera | 4/128GB | 6.5-Inch Screen | Unlocked GSM Smartphone | Not Compatible with Verizon or AT&T | Charcoal,"36,136..12",5.0 out of 5 stars,,NOKIA,,128.0,0,0,,1,1,,0,0
353,"OUKITEL C69 Cell Phone Unlocked, 7.2''120Hz Display, 24GB+512GB/TF 1TB Smartphone, 6000mAh Battery Android 15 Phones, 64MP+8MP Camera, 4G Dual SIM Mobile Phone, NFC/GPS/Fingerprint/Face ID/OTG/BT5.0","70,028..45",5.0 out of 5 stars,New on Amazon in past month,OUKITEL,,24.0,0,0,,1,1,,0,0
354,Nokia C21 Plus | Android 11 (Go Edition) | Unlocked GSM Smartphone | 2-Day Battery | Dual SIM | 2/64GB | 6.52-Inch Screen | Cyan | Not Compatible with Verizon or AT&T,,3.7 out of 5 stars,50+ bought in past month,NOKIA,,64.0,0,0,,1,1,,1,0
355,"Tracfone Motorola Moto g Power 2025, 128GB, Slate Gray - 6.7"" 120Hz Display, 50MP Camera, Long-Lasting Battery, 5G, Prepaid Smartphone (Locked to Tracfone)",,4.7 out of 5 stars,No featured offers available,Tracfone,,128.0,1,0,2025.0,0,0,,0,0
356,"OUKITEL C69 Cell Phone Unlocked, 7.2''120Hz Display, 24GB+256GB/TF 1TB Smartphone, 6000mAh Battery Android 15 Phones, 64MP+8MP Camera, 4G Dual SIM Mobile Phone, NFC/GPS/Fingerprint/Face ID/OTG/BT5.0","61,624..70",5.0 out of 5 stars,New on Amazon in past month,OUKITEL,,24.0,0,0,,1,1,,0,0
357,"Nokia G310 5G Smartphone, Model TA-1573 (Unlocked, Blue, 128GB)",,4.0 out of 5 stars,,NOKIA,,128.0,1,0,,1,0,128.0,0,0
358,"Gigaset Comfort 552 - Elegant Cordless Phone for DECT Base - Made in Germany - Hands-Free Function - Big Phone Book, Titanium-Black","16,804..70",4.0 out of 5 stars,,Gigaset,,,0,0,,0,0,,0,0
359,"10-Port USB Charger Station, Smart Multiple Charging Block/USB Power Strip for Multiple Devices,Mobile Phones and iPads,Smart Watches Tablets (White)","4,479..20",4.4 out of 5 stars,100+ bought in past month,10-Port,,,0,0,,0,0,,0,0
360,"BulletProof Hitches - 3.0"" Adjustable Heavy Duty Trailer Hitch (22,000 lb. Rating) - 16"" Drop/Rise Trailer Hitch with 2"" & 2-5/16"" Dual Ball - Powder Coat, Solid Steel, Corrosion-Resistant","148,186..12",4.5 out of 5 stars,Only 2 left in stock - order soon.,BulletProof,,,0,0,,0,0,,1,0
361,"Cell Phone Booster for Home Up to 3,500 Sq Ft | Boosts 5G & 4G LTE Cell Phone Signal Booster 65dB for All U.S. Carriers-Verizon, AT&T, T-Mobile & More | for Band 12/17,13,5,25/2,4/66 | FCC Approved","44,817..20",,Only 11 left in stock - order soon.,Cell,,,1,1,,0,0,,0,0
362,"XIAOMI Redmi Note 14 4G LTE (for Tmobile Mint Tello Global) (128GB + 6GB) 6.67"" 120Hz 108MP AI Camera Unlocked Global Version Dual Sim (Ocean Blue)",,4.3 out of 5 stars,No featured offers available,XIAOMI,,128.0,0,1,,1,1,6.0,0,0
363,Nokia 3210 | Dual SIM | GSM | Unlocked | International Version | Grunge Black,"19,479..89",3.7 out of 5 stars,100+ bought in past month,NOKIA,,,0,0,,1,1,,0,0
364,OnePlus Nord N100 LTE 4GB(RAM)+64GB 90Hz Display (T-Mobile/Sprint Unlocked) BE2012 Long Lasting Battery Smartphone - Midnight Frost (Renewed),"20,726..45",4.2 out of 5 stars,Only 3 left in stock - order soon.,ONEPLUS,,4.0,0,1,2012.0,1,0,,1,0
365,Nokia 110 4G | Dual SIM | GSM Unlocked Mobile Phone | Volte | Blue | International Version | Not AT&T/Cricket/Verizon Compatible,,3.6 out of 5 stars,,NOKIA,,,0,1,,1,1,,0,0
366,"TCL A30 Unlocked Smartphone with 5.5"" HD+ Display, 8MP Rear Camera, 32GB+3GB RAM, 3000mAh Battery, Android 11, Prime Black",,3.9 out of 5 stars,50+ bought in past month,TCL,,32.0,0,0,,1,0,,0,0
367,Nokia C32 | Android 13 | 3-Day Battery | Dual SIM | 50MP Dual Camera | 4/128GB | 6.5-Inch Screen | Unlocked GSM Smartphone | Not Compatible with Verizon or AT&T | Charcoal,"36,136..12",5.0 out of 5 stars,,NOKIA,,128.0,0,0,,1,1,,0,0
368,"Unifone S22 Rugged Flip Phone Unlocked (16GB) 2.8"" Touchscreen Rugged Celll Phone Android 11, IP68 Water Resistant, 4G LTE Smart Phone Single Nano Slot,Compatible with T-Mobile Renew",,4.0 out of 5 stars,,Unifone,,16.0,0,1,,1,0,16.0,0,0
369,"Simple Mobile, Samsung Galaxy A16 5G, 128GB, Prepaid Smartphone, Black, 50 MP Camera, Locked","36,413..45",4.2 out of 5 stars,,Simple,A16 5G,128.0,1,0,,0,0,,0,0
370,"Huness I17PROMAX Smartphone Unlocked Cell Phone,6.99"" HD Screen Unlocked Phone,16+512GB Android 15 Battery 7000mAh,Face ID/Dual SIM/5G/Fingerprint Button Unlock/Photos/GPS (Blue, 16+512G)","53,220..95",4.6 out of 5 stars,,Huness,,512.0,1,0,,1,1,,0,0
371,"NUU N30 Cell Phone Unlocked for T-Mobile, Mint, Metro, Qlink, Tello 6GB/128GB, Teen Phone, Dual SIM 4G, Octa-Core 6.7"" 90Hz HD+, Any Parental APP, Unlocked Android Phones, Purple, 1 Year US Warranty","28,009..70",4.3 out of 5 stars,300+ bought in past month,NUU,,6.0,0,0,,1,1,,0,0
372,"DOOGEE S200 Plus 5G Rugged Phone with Gemini AI,4nm D7300 CPU,36(16+20) GB+512GB Android 15 Rugged Cell Phone with 1.32"" Amoled Screen,10100mAh/33W,100MP Camera Rugged Smartphone,6.72"" FHD/120Hz,OTG","126,053..45",2.2 out of 5 stars,Only 14 left in stock - order soon.,DOOGEE,,512.0,1,0,,0,0,,1,0
373,"OUKITEL C68 Unlocked Cell Phone -7.2''120Hz Display, 24GB+512GB Smartphone, 6000mAh Battery Phones, 64MP+8MP Camera, Android 15 Mobile Phone, 4G Dual SIM/Fingerprint/Face ID/GPS/NFC/BT5.0, Blue","70,028..45",5.0 out of 5 stars,"Save PKR 16,807.50",OUKITEL,,24.0,0,0,,1,1,,0,0
374,"Nokia G310 5G Smartphone, Model TA-1573 (Unlocked, Blue, 128GB)",,4.0 out of 5 stars,,NOKIA,,128.0,1,0,,1,0,128.0,0,0
375,"Motorola Moto G15 4G LTE (XT2521-2) 4+128GB Dual Sim | GSM Unlocked | International Model | for T-Mobile, Metro PCS, Mint, Ultra, & Tello - (Orange)",,3.9 out of 5 stars,No featured offers available,MOTOROLA,G15 4G LTE ,128.0,0,1,,1,1,,1,0
376,"Tracfone Motorola Moto g Power 2025, 128GB, Slate Gray - 6.7"" 120Hz Display, 50MP Camera, Long-Lasting Battery, 5G, Prepaid Smartphone (Locked to Tracfone)",,4.7 out of 5 stars,No featured offers available,Tracfone,,128.0,1,0,2025.0,0,0,,0,0
377,ASURION 2 Year Mobile Phone Accident Protection Plan ($1000 - $1249.99),,3.3 out of 5 stars,No featured offers available,ASURION,,,0,0,,0,0,,1,0
378,Easy to Use Mobile Phones,0..00,3.0 out of 5 stars,by,Easy,,,0,0,,0,0,,0,0
379,ASURION 2 Year Mobile Phone Accident Protection Plan ($800 - $899.99),,3.4 out of 5 stars,No featured offers available,ASURION,,,0,0,,0,0,,1,0
380,"Gigaset Comfort 552A - Cordless DECT Phone - Answering Machine - Made in Germany - Elegant Design - Hands-Free Mode - Comfort Call Protection - Big Phone Book, Titanium-Black","21,006..57",4.0 out of 5 stars,,Gigaset,,,0,0,,0,0,,1,0
381,"Gigaset A694A Duo - Two Cordless Phones - Made in Germany - Answering Machine - Caller ID - high Contrast Display - Brilliant Voice Quality HSP - Long Standby time 180 Hours, Black…","19,605..95",3.4 out of 5 stars,,Gigaset,,,0,0,,0,0,,0,0
382,"Cell Phone Signal Booster for All U.S. Carriers - T-Mobile, AT&T, and Verizon | 65dB 4G 5G Cellular Signal Amplifier for Home & Office | for Band 12/17,13,5,25/2,4/66 | FCC Approved","44,817..20",,Only 9 left in stock - order soon.,Cell,,,1,0,,0,0,,0,0
383,"UBeesize Upgraded 12'' Ring Light with 62'' Tripod Stand and Magnetic Phone Holder,LED Selfie RingLight for iPhone with Remote,Circle Light for Tiktok/YouTube/Photography/Makeup/Live Stream Pink","11,202..20",4.3 out of 5 stars,500+ bought in past month,UBeesize,,,0,0,,0,0,,0,0
384,"Unifone S22 Rugged Flip Phone Unlocked (16GB) 2.8"" Touchscreen Rugged Celll Phone Android 11, IP68 Water Resistant, 4G LTE Smart Phone Single Nano Slot,Compatible with T-Mobile Renew",,4.0 out of 5 stars,,Unifone,,16.0,0,1,,1,0,16.0,0,0
385,"Simple Mobile, Samsung Galaxy A16 5G, 128GB, Prepaid Smartphone, Black, 50 MP Camera, Locked","36,413..45",4.2 out of 5 stars,,Simple,A16 5G,128.0,1,0,,0,0,,0,0
386,"DOOGEE S200 Plus 5G Rugged Phone with Gemini AI,4nm D7300 CPU,36(16+20) GB+512GB Android 15 Rugged Cell Phone with 1.32"" Amoled Screen,10100mAh/33W,100MP Camera Rugged Smartphone,6.72"" FHD/120Hz,OTG","126,053..45",2.2 out of 5 stars,Only 14 left in stock - order soon.,DOOGEE,,512.0,1,0,,0,0,,1,0
387,"17PROMA X 16GB+512GB 6.99"" HD Screen Smartphone Unlocked Cell Phone,Android 15,Battery 7000mAh Unlocked The Phone,Fingerprint Button Unlock/GPS/Face ID/Dual SIM/5G(Blue)","55,711..26",5.0 out of 5 stars,,17PROMA,,16.0,1,0,,1,1,,0,0
388,"Nokia G310 5G Smartphone, Model TA-1573 (Unlocked, Blue, 128GB)",,4.0 out of 5 stars,,NOKIA,,128.0,1,0,,1,0,128.0,0,0
389,"OUKITEL G3 Rugged Smartphone Unlocked -16GB+128GB/1TB TF 6” HD Display IP68/IP69K Rugged Android Phone, 6300mAh Battery 13MP Rear Camera Waterproof Cell Phones, 4G Dual Sim/3.5mm Jack/GPS/Face ID","36,413..45",3.8 out of 5 stars,List:,OUKITEL,,16.0,0,0,,1,1,,0,0
390,"OUKITEL C68 Unlocked Cell Phone -7.2''120Hz Display, 24GB+512GB Smartphone, 6000mAh Battery Phones, 64MP+8MP Camera, Android 15 Mobile Phone, 4G Dual SIM/Fingerprint/Face ID/GPS/NFC/BT5.0, Blue","70,028..45",5.0 out of 5 stars,"Save PKR 16,807.50",OUKITEL,,24.0,0,0,,1,1,,0,0
391,"Motorola Moto G15 4G LTE (XT2521-2) 4+128GB Dual Sim | GSM Unlocked | International Model | for T-Mobile, Metro PCS, Mint, Ultra, & Tello - (Orange)",,3.9 out of 5 stars,No featured offers available,MOTOROLA,G15 4G LTE ,128.0,0,1,,1,1,,1,0
392,"Huness I17PROMAX Smartphone Unlocked Cell Phone,6.99"" HD Screen Unlocked Phone,16+512GB Android 15 Battery 7000mAh,Face ID/Dual SIM/5G/Fingerprint Button Unlock/Photos/GPS (Gold)","53,220..95",2.0 out of 5 stars,,Huness,,512.0,1,0,,1,1,,0,0
393,"Huness I17PROMAX Smartphone Unlocked Cell Phone,6.99"" HD Screen Unlocked Phone,16+512GB Android 15 Battery 7000mAh,Face ID/Dual SIM/5G/Fingerprint Button Unlock/Photos/GPS (Deep Blue, 16+512G)","53,220..95",4.6 out of 5 stars,,Huness,,512.0,1,0,,1,1,,0,0
394,"Tracfone Motorola Moto g Power 2025, 128GB, Slate Gray - 6.7"" 120Hz Display, 50MP Camera, Long-Lasting Battery, 5G, Prepaid Smartphone (Locked to Tracfone)",,4.7 out of 5 stars,No featured offers available,Tracfone,,128.0,1,0,2025.0,0,0,,0,0
395,Nokia C21 Plus | Android 11 (Go Edition) | Unlocked GSM Smartphone | 2-Day Battery | Dual SIM | 2/64GB | 6.52-Inch Screen | Cyan | Not Compatible with Verizon or AT&T,,3.7 out of 5 stars,50+ bought in past month,NOKIA,,64.0,0,0,,1,1,,1,0
396,"TCL 50 XE 5G T614SP Smartphone 128GB Storage 4GB RAM 6.52"" HD+ Display Verizon Prepaid & Postpaid Locked Blue","22,129..88",5.0 out of 5 stars,Only 6 left in stock - order soon.,TCL,,128.0,1,0,,0,0,,0,0
397,ASURION 2 Year Mobile Phone Accident Protection Plan ($1000 - $1249.99),,3.3 out of 5 stars,No featured offers available,ASURION,,,0,0,,0,0,,1,0
398,Easy to Use Mobile Phones,0..00,3.0 out of 5 stars,by,Easy,,,0,0,,0,0,,0,0
399,ASURION 2 Year Mobile Phone Accident Protection Plan ($800 - $899.99),,3.4 out of 5 stars,No featured offers available,ASURION,,,0,0,,0,0,,1,0
400,4G एवं 5G Android Mobile Phones में लगे Parts और IC : learn With PCB Diagrams 2020 (Hindi Edition),0..00,4.7 out of 5 stars,Hindi Edition,4G,,,1,0,2020.0,0,0,,0,0
401,ASURION 2 Year Mobile Phone Accident Protection Plan ($300 - $349.99),,3.6 out of 5 stars,No featured offers available,ASURION,,,0,0,,0,0,,1,0
402,"Gigaset A694A Trio - Three Cordless Phones - answering Machine - Caller ID - high Contrast Display - Brilliant Voice Quality HSP - Long Standby time 180 Hours - Made in Germany, Black","25,208..45",3.4 out of 5 stars,,Gigaset,,,0,0,,0,0,,0,0
403,"MaxLax Two Sets of Single Port 45W USB C Fast Charging, with Two USB-C Cables, Suitable for Various New Mobile Phones and Other Devices (White)","3,918..95",4.9 out of 5 stars,,MaxLax,,,0,0,,0,0,,1,0
404,"USB C Extension Cable 10ft,usb c female to usb c male cable long,usc to usc extender cable usb 3.2 Extension 240W PD Fast Charging 20 Gbps Compatibility with Laptop Tablet Mobile Phone and more","5,599..70",4.5 out of 5 stars,(PKR 560.25PKR560.25/feet),USB,,,0,0,,0,0,,0,0
405,"20 Gbps USB-c Right Angle Extension, USB c Male to Female 16.5ft, 4K Extended Cord Extender,USB 3.2 Extension 100W PD Fast Charging Compatibility with Laptop Tablet Mobile Phone","7,280..45",4.5 out of 5 stars,(PKR 442.60PKR442.60/feet),20,,,0,0,,0,0,,0,0
406,"DOOGEE S200 Plus 5G Rugged Phone with Gemini AI,4nm D7300 CPU,36(16+20) GB+512GB Android 15 Rugged Cell Phone with 1.32"" Amoled Screen,10100mAh/33W,100MP Camera Rugged Smartphone,6.72"" FHD/120Hz,OTG","126,053..45",2.2 out of 5 stars,Only 14 left in stock - order soon.,DOOGEE,,512.0,1,0,,0,0,,1,0
407,"Nokia G310 5G Smartphone, Model TA-1573 (Unlocked, Blue, 128GB)",,4.0 out of 5 stars,,NOKIA,,128.0,1,0,,1,0,128.0,0,0
408,"OUKITEL G3 Rugged Smartphone Unlocked -16GB+128GB/1TB TF 6” HD Display IP68/IP69K Rugged Android Phone, 6300mAh Battery 13MP Rear Camera Waterproof Cell Phones, 4G Dual Sim/3.5mm Jack/GPS/Face ID","36,413..45",3.8 out of 5 stars,List:,OUKITEL,,16.0,0,0,,1,1,,0,0
409,Motorola Moto G35 Dual-SIM 128GB ROM + 4GB RAM (GSM Only | No CDMA) Factory Unlocked 5G Smartphone (Midnight Black) - International Version,"37,816..88",4.3 out of 5 stars,,MOTOROLA,G35 D,128.0,1,0,,1,0,,0,0
410,"OUKITEL C68 Unlocked Cell Phone -7.2''120Hz Display, 24GB+512GB Smartphone, 6000mAh Battery Phones, 64MP+8MP Camera, Android 15 Mobile Phone, 4G Dual SIM/Fingerprint/Face ID/GPS/NFC/BT5.0, Blue","70,028..45",5.0 out of 5 stars,"Save PKR 16,807.50",OUKITEL,,24.0,0,0,,1,1,,0,0
411,"Bigme HiBreakS Color Epaper Smart Phone,3300mAh Battery, 8-Core Processor, 6GB+128GB, 5.84 Inch Mobile Phone, Dual Camera, White","85,970..36",3.2 out of 5 stars,New on Amazon in past month,Bigme,,6.0,0,0,,0,0,,1,0
412,Nokia C21 Plus | Android 11 (Go Edition) | Unlocked GSM Smartphone | 2-Day Battery | Dual SIM | 2/64GB | 6.52-Inch Screen | Cyan | Not Compatible with Verizon or AT&T,,3.7 out of 5 stars,50+ bought in past month,NOKIA,,64.0,0,0,,1,1,,1,0
413,"Motorola Moto G15 4G LTE (XT2521-2) 4+128GB Dual Sim | GSM Unlocked | International Model | for T-Mobile, Metro PCS, Mint, Ultra, & Tello - (Orange)",,3.9 out of 5 stars,No featured offers available,MOTOROLA,G15 4G LTE ,128.0,0,1,,1,1,,1,0
414,"Huness I17PROMAX Smartphone Unlocked Cell Phone,6.99"" HD Screen Unlocked Phone,16+512GB Android 15 Battery 7000mAh,Face ID/Dual SIM/5G/Fingerprint Button Unlock/Photos/GPS (Grey, 16+512G)","53,220..95",4.6 out of 5 stars,,Huness,,512.0,1,0,,1,1,,0,0
415,"I25 Ultra 5G Unlocked Smartphone,12GB+512GB Fully Cell Phone for Android 14, 6.99"" Unlocked Cell Phone, 7000mAh, 68MP+108MP Dual Camera/Dual SIM (Purple)","55,711..26",3.7 out of 5 stars,,I25,,12.0,1,0,,1,1,,1,0
416,"17PROMA X 16GB+512GB 6.99"" HD Screen Smartphone Unlocked Cell Phone,Android 15,Battery 7000mAh Unlocked The Phone,Fingerprint Button Unlock/GPS/Face ID/Dual SIM/5G(Blue)","55,711..26",5.0 out of 5 stars,,17PROMA,,16.0,1,0,,1,1,,0,0
